url,Property ID,Price,State of the property,Availability,Number of bedrooms,Livable surface,Furnished,Attic,Garage,Number of garages,Kitchen equipment,Kitchen type,Number of bathrooms,Number of showers,Number of toilets,Type of heating,Type of glazing,Elevator,Number of facades,Garden,Surface garden,Terrace,Surface terrace,Total land surface,Swimming pool
https://immovlan.be/en/detail/land/for-sale/1602/vlezenbeek/rbt11184,rbt11184,445000.0,NaN,On contract,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1400.0,NaN
https://immovlan.be/en/detail/residence/for-sale/7880/flobecq/rbu66952,rbu66952,335000.0,Excellent,On contract,4.0,180.0,1.0,0.0,0.0,1.0,NaN,NaN,1.0,1.0,2.0,Hot air,Double glass,1.0,2.0,0.0,280.0,0.0,10.0,245.0,1.0
https://immovlan.be/en/detail/apartment/for-sale/7940/brugelette/vba94300,vba94300,241000.0,New,NaN,2.0,92.0,1.0,NaN,NaN,NaN,Fully equipped,Western kitchen,1.0,NaN,1.0,Gas,NaN,NaN,NaN,NaN,NaN,0.0,12.0,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/3971/heppen/rbu52169,rbu52169,315000.0,Excellent,On contract,3.0,150.0,NaN,NaN,0.0,1.0,Fully equipped,Western kitchen,1.0,NaN,2.0,Fuel oil,Double glass,NaN,4.0,0.0,NaN,0.0,NaN,835.0,NaN
https://immovlan.be/en/detail/residence/for-sale/6830/bouillon/rbu49424,rbu49424,63950.0,NaN,NaN,3.0,40.0,NaN,NaN,NaN,NaN,NaN,NaN,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,150.0,NaN
https://immovlan.be/en/detail/residence/for-sale/3740/munsterbilzen/rbu51030,rbu51030,225000.0,New,On contract,4.0,140.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,1.0,3.0,1.0,NaN,1.0,NaN,642.0,NaN
https://immovlan.be/en/detail/development-site/for-sale/3700/tongeren/rbu43177,rbu43177,120000.0,NaN,On contract,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1110.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/3970/leopoldsburg/rbo27632,rbo27632,280000.0,New,NaN,2.0,87.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,NaN,Double glass,1.0,NaN,NaN,NaN,0.0,13.0,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbd24010,vbd24010,725000.0,Normal,On contract,6.0,600.0,NaN,0.0,0.0,1.0,Fully equipped,Western kitchen,2.0,2.0,3.0,Fuel oil,Double glass,1.0,4.0,0.0,NaN,0.0,47.0,11835.0,1.0
https://immovlan.be/en/detail/commercial-building/for-sale/6690/vielsalm/vbc23912,vbc23912,1950000.0,Normal,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/5030/gembloux/vbd40089,vbd40089,246000.0,New,NaN,1.0,70.0,1.0,NaN,0.0,NaN,NaN,Independent,NaN,NaN,NaN,Hot air,Double glass,0.0,NaN,0.0,NaN,0.0,10.0,NaN,NaN
https://immovlan.be/en/detail/industrial-building/for-sale/8600/diksmuide/rbu62292,rbu62292,189875.0,New,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Electricity,Double glass,0.0,2.0,NaN,NaN,NaN,NaN,127.0,NaN
https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbu48456,rbu48456,456400.0,New,NaN,4.0,167.0,1.0,0.0,0.0,1.0,NaN,NaN,1.0,NaN,3.0,Electricity,NaN,1.0,3.0,1.0,NaN,1.0,NaN,719.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbd47585,vbd47585,299000.0,Excellent,On contract,4.0,167.0,1.0,NaN,0.0,1.0,NaN,NaN,1.0,1.0,2.0,Gas,NaN,0.0,3.0,1.0,NaN,0.0,NaN,NaN,1.0
https://immovlan.be/en/detail/residence/for-sale/9230/massemen/rbu62517,rbu62517,169000.0,To demolish,On contract,2.0,114.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,Gas,NaN,1.0,3.0,0.0,NaN,0.0,NaN,920.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu58546,rbu58546,305000.0,NaN,On contract,2.0,140.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,2.0,NaN,NaN,0.0,NaN,1.0,NaN,0.0,4.0,NaN,NaN
https://immovlan.be/en/detail/investment-property/for-sale/4000/liege/vbd47908,vbd47908,395000.0,To renovate,On contract,3.0,NaN,NaN,NaN,NaN,NaN,NaN,Independent,3.0,3.0,5.0,Gas,Double glass,1.0,2.0,NaN,NaN,NaN,NaN,200.0,NaN
https://immovlan.be/en/detail/ground-floor/for-sale/1930/zaventem/vbc44984,vbc44984,365400.0,New,On contract,2.0,89.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,Gas,Double glass,0.0,NaN,0.0,78.0,0.0,13.0,NaN,1.0
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu62075,rbu62075,209000.0,NaN,NaN,4.0,143.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,Gas,Simple glass,1.0,2.0,0.0,NaN,0.0,NaN,NaN,NaN
https://immovlan.be/en/detail/garage/for-sale/8630/veurne/rbu66863,rbu66863,29500.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.0,NaN
https://immovlan.be/en/detail/residence/for-sale/6791/athus/vbd45667,vbd45667,259000.0,To renovate,On contract,2.0,115.0,1.0,0.0,0.0,1.0,NaN,Independent,1.0,1.0,1.0,Fuel oil,Double glass,1.0,4.0,0.0,NaN,0.0,40.0,300.0,NaN
https://immovlan.be/en/detail/residence/for-sale/9150/kruibeke/rbs63292,rbs63292,797000.0,New,NaN,4.0,212.0,NaN,NaN,0.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,Double glass,NaN,4.0,0.0,NaN,1.0,NaN,1268.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37089,vbd37089,875000.0,New,NaN,3.0,131.0,1.0,NaN,0.0,NaN,Super equipped,NaN,1.0,1.0,2.0,Hot air,NaN,0.0,2.0,0.0,NaN,0.0,21.0,NaN,1.0
https://immovlan.be/en/detail/apartment/for-sale/4300/waremme/vbd44923,vbd44923,105000.0,NaN,Negotiable,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd34728,vbd34728,315000.0,Normal,On contract,2.0,90.0,0.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,Gas,NaN,NaN,NaN,NaN,NaN,0.0,10.0,NaN,NaN
https://immovlan.be/en/detail/farming-site/for-sale/9860/oosterzele/rbu62673,rbu62673,499000.0,To be renovated,On contract,5.0,NaN,NaN,NaN,0.0,2.0,NaN,NaN,1.0,NaN,1.0,Fuel oil,NaN,1.0,NaN,0.0,NaN,0.0,NaN,2830.0,NaN
https://immovlan.be/en/detail/residence/for-sale/1731/relegem/rbu55839,rbu55839,399000.0,Normal,On contract,4.0,251.0,NaN,0.0,0.0,1936.0,NaN,NaN,1.0,NaN,2.0,Gas,Double glass,NaN,2.0,1.0,NaN,0.0,50.0,119.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/1730/asse/rbt67353,rbt67353,288750.0,NaN,NaN,2.0,73.0,1.0,NaN,NaN,NaN,Super equipped,NaN,1.0,NaN,NaN,NaN,Double glass,0.0,2.0,NaN,NaN,0.0,8.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbd49025,vbd49025,290000.0,Normal,On contract,1.0,67.0,1.0,NaN,0.0,NaN,NaN,NaN,1.0,NaN,1.0,Gas,Double glass,0.0,2.0,NaN,NaN,0.0,28.0,NaN,NaN
https://immovlan.be/en/detail/penthouse/for-sale/4920/aywaille/vaz60188,vaz60188,265000.0,New,On contract,2.0,78.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0,1.0,Hot air,Double glass,0.0,NaN,NaN,NaN,0.0,10.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/3970/leopoldsburg/rbu43086,rbu43086,320000.0,New,Immediately,2.0,93.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,0.0,2.0,1.0,NaN,0.0,25.0,NaN,NaN
https://immovlan.be/en/detail/development-site/for-sale/4520/bas-oha/vbb85985,vbb85985,99000.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1122.0,NaN
https://immovlan.be/en/detail/development-site/for-sale/5190/jemeppe-sur-sambre/vbd32890,vbd32890,75000.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,700.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/1480/tubize/vbc83678,vbc83678,226000.0,New,NaN,2.0,82.0,NaN,NaN,NaN,NaN,Super equipped,NaN,NaN,NaN,NaN,NaN,NaN,0.0,4.0,1.0,NaN,0.0,20.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd29875,vbd29875,997000.0,New,NaN,3.0,144.0,1.0,NaN,0.0,1.0,Super equipped,NaN,3.0,3.0,2.0,Hot air,Double glass,0.0,NaN,1.0,NaN,0.0,44.0,NaN,1.0
https://immovlan.be/en/detail/commercial-building/for-sale/2018/antwerp/rbu60195,rbu60195,165000.0,NaN,From 30/04/2026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,80.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/3582/koersel/rbu57246,rbu57246,269000.0,New,Immediately,1.0,73.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,0.0,3.0,1.0,NaN,0.0,14.0,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbd28254,vbd28254,569000.0,Fully renovated,On contract,5.0,230.0,0.0,0.0,0.0,1.0,Fully equipped,Western kitchen,5.0,NaN,5.0,NaN,Double glass,1.0,4.0,0.0,NaN,0.0,30.0,20208.0,1.0
https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbu29043,rbu29043,429000.0,New,NaN,2.0,103.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Double glass,0.0,NaN,0.0,NaN,0.0,11.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/1330/rixensart/vbd30004,vbd30004,950000.0,Excellent,NaN,3.0,250.0,NaN,NaN,0.0,NaN,NaN,NaN,2.0,NaN,1.0,Gas,NaN,0.0,NaN,0.0,900.0,0.0,40.0,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/6540/lobbes/vbd40282,vbd40282,319000.0,Excellent,On contract,3.0,105.0,1.0,NaN,NaN,NaN,Fully equipped,Western kitchen,1.0,NaN,2.0,Gas,Double glass,1.0,3.0,0.0,NaN,0.0,17.0,308.0,1.0
https://immovlan.be/en/detail/residence/for-sale/5555/baillamont/rbu65640,rbu65640,99000.0,To be renovated,NaN,2.0,150.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,Wood,NaN,NaN,NaN,0.0,NaN,1.0,NaN,600.0,NaN
https://immovlan.be/en/detail/residence/for-sale/9570/lierde/rbu67305,rbu67305,250000.0,To be renovated,On contract,4.0,309.0,1.0,NaN,0.0,1.0,NaN,NaN,1.0,NaN,2.0,Fuel oil,NaN,1.0,NaN,0.0,2000.0,0.0,NaN,2535.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/8780/oostrozebeke/rbu61396,rbu61396,199000.0,Excellent,On contract,2.0,124.0,1.0,NaN,NaN,NaN,Super equipped,NaN,1.0,NaN,1.0,Gas,Double glass,0.0,3.0,1.0,NaN,0.0,10.0,NaN,1.0
https://immovlan.be/en/detail/residence/for-sale/9800/astene/rbu61381,rbu61381,437000.0,NaN,NaN,4.0,170.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,2.0,NaN,NaN,NaN,NaN,0.0,NaN,1.0,NaN,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/6900/marche-en-famenne/vba86379,vba86379,284900.0,New,NaN,1.0,96.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,Gas,NaN,0.0,2.0,0.0,34.0,0.0,15.0,NaN,1.0
https://immovlan.be/en/detail/apartment/for-sale/3900/pelt/rbu61962,rbu61962,223000.0,New,NaN,1.0,71.0,NaN,NaN,0.0,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,0.0,NaN,1.0,NaN,0.0,9.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/3970/leopoldsburg/rbu43074,rbu43074,295000.0,New,Immediately,2.0,93.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,0.0,2.0,1.0,NaN,0.0,16.0,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/6870/saint-hubert/vbd45192,vbd45192,109000.0,To be renovated,Immediately,4.0,NaN,1.0,0.0,NaN,NaN,Partially equipped,Kitchenette,1.0,1.0,1.0,Fuel oil,NaN,1.0,2.0,0.0,NaN,0.0,NaN,150.0,1.0
https://immovlan.be/en/detail/residence/for-sale/1600/sint-pieters-leeuw/vbd44560,vbd44560,249000.0,To be renovated,On contract,3.0,114.0,1.0,0.0,NaN,NaN,NaN,NaN,1.0,NaN,1.0,Gas,Double glass,1.0,3.0,0.0,NaN,0.0,NaN,293.0,1.0
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbb60637,vbb60637,315000.0,New,NaN,3.0,106.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,1.0,NaN,NaN,NaN,NaN,0.0,NaN,0.0,6.0,NaN,NaN
https://immovlan.be/en/detail/land/for-sale/6540/lobbes/vbd45517,vbd45517,160000.0,NaN,On contract,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3210.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/1490/court-saint-etienne/vbd29731,vbd29731,239000.0,New,NaN,1.0,64.0,1.0,NaN,NaN,NaN,Super equipped,NaN,1.0,NaN,1.0,NaN,Double glass,0.0,NaN,1.0,NaN,0.0,9.0,NaN,1.0
https://immovlan.be/en/detail/penthouse/for-sale/3720/kortessem/rbu41893,rbu41893,337000.0,New,NaN,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,NaN,Double glass,NaN,NaN,1.0,NaN,0.0,14.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/1348/louvain-la-neuve/vbd28593,vbd28593,394000.0,New,NaN,2.0,97.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,Gas,Double glass,0.0,NaN,1.0,NaN,0.0,10.0,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/8793/sint-eloois-vijve/rbu60205,rbu60205,351500.0,New,NaN,3.0,168.0,1.0,0.0,0.0,NaN,Fully equipped,Western kitchen,1.0,NaN,2.0,NaN,Double glass,1.0,3.0,0.0,NaN,0.0,NaN,180.0,1.0
https://immovlan.be/en/detail/apartment/for-sale/3650/dilsen-stokkem/rbu62053,rbu62053,311792.0,NaN,NaN,2.0,116.0,NaN,NaN,0.0,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,0.0,11.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/6940/barvaux-sur-ourthe/vay71809,vay71809,229725.0,New,NaN,2.0,84.0,1.0,NaN,0.0,1.0,NaN,NaN,1.0,NaN,NaN,Gas,NaN,1.0,NaN,1.0,NaN,0.0,6.0,NaN,NaN
https://immovlan.be/en/detail/farming-site/for-sale/8531/hulste/rbu61407,rbu61407,1450000.0,Normal,Negotiable,3.0,NaN,NaN,NaN,0.0,2.0,NaN,NaN,2.0,NaN,4.0,Electricity,NaN,1.0,NaN,0.0,6000.0,0.0,30.0,7440.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/5560/houyet/vbd38171,vbd38171,175000.0,New,Immediately,2.0,80.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,NaN,Triple glass,1.0,NaN,1.0,NaN,1.0,NaN,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbd45423,vbd45423,136000.0,NaN,On contract,2.0,82.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,Gas,NaN,0.0,NaN,1.0,NaN,0.0,NaN,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbb57600,vbb57600,399000.0,New,NaN,2.0,96.0,1.0,NaN,NaN,NaN,NaN,NaN,2.0,1.0,1.0,Hot air,NaN,0.0,4.0,1.0,NaN,0.0,8.0,NaN,1.0
https://immovlan.be/en/detail/apartment/for-sale/3970/leopoldsburg/rbu43087,rbu43087,340000.0,New,Immediately,2.0,99.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,0.0,2.0,1.0,NaN,0.0,38.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/1420/braine-l-alleud/vbd18920,vbd18920,345000.0,New,From 30/09/2025,2.0,105.0,1.0,0.0,NaN,NaN,NaN,NaN,1.0,NaN,1.0,Gas,NaN,0.0,4.0,0.0,106.0,0.0,25.0,NaN,NaN
https://immovlan.be/en/detail/industrial-building/for-sale/4820/dison/vbd29104,vbd29104,99000.0,Normal,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
https://immovlan.be/en/detail/investment-property/for-sale/3900/pelt/rbu50568,rbu50568,375000.0,Normal,Negotiable,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,1.0,3.0,NaN,NaN,NaN,NaN,1000.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vba19812,vba19812,370000.0,New,NaN,2.0,112.0,1.0,NaN,0.0,1.0,NaN,NaN,NaN,1.0,1.0,Gas,NaN,0.0,NaN,0.0,NaN,0.0,13.0,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/2880/bornem/rbu60544,rbu60544,594500.0,New,NaN,3.0,194.0,1.0,0.0,NaN,NaN,Super equipped,NaN,1.0,1.0,2.0,NaN,Double glass,1.0,3.0,0.0,NaN,0.0,NaN,785.0,1.0
https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu66939,rbu66939,440000.0,Normal,On contract,2.0,116.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,Gas,NaN,0.0,3.0,1.0,NaN,0.0,7.0,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/1750/lennik/rbt09755,rbt09755,494626.0,NaN,NaN,4.0,192.0,1.0,NaN,NaN,NaN,Super equipped,NaN,2.0,NaN,3.0,NaN,Double glass,1.0,2.0,0.0,NaN,0.0,33.0,NaN,1.0
https://immovlan.be/en/detail/land/for-sale/6660/houffalize/vbd42971,vbd42971,135000.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4912.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd29864,vbd29864,680000.0,New,NaN,2.0,110.0,1.0,NaN,0.0,1.0,Super equipped,NaN,2.0,1.0,2.0,Hot air,Double glass,0.0,NaN,1.0,NaN,0.0,25.0,NaN,1.0
https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbd42638,vbd42638,375000.0,To be renovated,NaN,4.0,225.0,1.0,0.0,0.0,1.0,NaN,NaN,1.0,NaN,2.0,Fuel oil,NaN,1.0,4.0,0.0,560.0,1.0,NaN,744.0,NaN
https://immovlan.be/en/detail/residence/for-sale/7090/braine-le-comte/vbd48643,vbd48643,499000.0,Normal,On contract,6.0,549.0,NaN,NaN,NaN,NaN,NaN,NaN,2.0,NaN,NaN,NaN,NaN,NaN,2.0,NaN,NaN,NaN,NaN,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/6740/etalle/vbd37196,vbd37196,322109.0,NaN,Immediately,2.0,92.0,1.0,NaN,0.0,NaN,NaN,NaN,1.0,NaN,NaN,Hot air,NaN,1.0,2.0,0.0,NaN,0.0,8.0,NaN,1.0
https://immovlan.be/en/detail/residence/for-sale/9190/stekene/rbu11843,rbu11843,450000.0,New,NaN,3.0,248.0,1.0,NaN,0.0,NaN,NaN,NaN,1.0,NaN,2.0,Not specified,NaN,1.0,2.0,0.0,NaN,0.0,NaN,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36784,vbd36784,160000.0,New,NaN,1.0,56.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,2.0,1.0,NaN,0.0,9.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbd35810,vbd35810,415000.0,New,NaN,2.0,99.0,1.0,NaN,0.0,1.0,Super equipped,NaN,2.0,1.0,2.0,NaN,Double glass,0.0,NaN,1.0,NaN,0.0,9.0,NaN,1.0
https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39573,vbd39573,254000.0,New,NaN,2.0,93.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,0.0,10.0,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/6900/marche-en-famenne/vbd45105,vbd45105,375000.0,Normal,Immediately,4.0,240.0,NaN,NaN,0.0,1.0,NaN,NaN,2.0,NaN,NaN,Fuel oil,Double glass,NaN,4.0,0.0,NaN,0.0,12.0,1015.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vax74356,vax74356,354000.0,New,On contract,2.0,NaN,1.0,NaN,NaN,NaN,NaN,NaN,2.0,NaN,NaN,NaN,NaN,NaN,4.0,1.0,NaN,0.0,NaN,NaN,NaN
https://immovlan.be/en/detail/master-house/for-sale/6700/arlon/vbd41935,vbd41935,320000.0,NaN,NaN,4.0,171.0,1.0,0.0,0.0,1.0,NaN,NaN,1.0,NaN,NaN,Fuel oil,NaN,1.0,2.0,1.0,NaN,0.0,16.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51426,rbu51426,329400.0,New,Immediately,2.0,100.0,1.0,NaN,0.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,0.0,2.0,1.0,NaN,0.0,18.0,NaN,NaN
https://immovlan.be/en/detail/villa/for-sale/1428/lillois-witterzee/vbd29071,vbd29071,425000.0,To renovate,Immediately,3.0,150.0,1.0,0.0,0.0,1.0,Partially equipped,Kitchenette,1.0,NaN,2.0,NaN,Double glass,1.0,4.0,0.0,457.0,0.0,22.0,615.0,1.0
https://immovlan.be/en/detail/residence/for-sale/9700/oudenaarde/rbu66953,rbu66953,175000.0,To be renovated,On contract,2.0,150.0,NaN,0.0,NaN,NaN,Fully equipped,Western kitchen,1.0,1.0,2.0,NaN,Double glass,1.0,3.0,0.0,NaN,0.0,16.0,238.0,1.0
https://immovlan.be/en/detail/duplex/for-sale/1300/wavre/vbd34159,vbd34159,299000.0,Normal,On contract,3.0,99.0,1.0,NaN,0.0,NaN,Super equipped,NaN,1.0,NaN,2.0,Gas,Double glass,1.0,NaN,1.0,NaN,0.0,NaN,NaN,1.0
https://immovlan.be/en/detail/residence/for-sale/6860/leglise/vbd34252,vbd34252,250000.0,Normal,NaN,3.0,NaN,1.0,0.0,0.0,1.0,NaN,NaN,1.0,NaN,1.0,Fuel oil,NaN,1.0,4.0,0.0,NaN,0.0,NaN,1760.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/2150/borsbeek/rbu60113,rbu60113,289900.0,Normal,On contract,2.0,86.0,1.0,NaN,0.0,1.0,NaN,NaN,NaN,NaN,NaN,Gas,NaN,1.0,3.0,1.0,NaN,0.0,NaN,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/4430/ans/vau09192,vau09192,232200.0,New,NaN,2.0,92.0,NaN,NaN,0.0,NaN,NaN,NaN,1.0,NaN,NaN,NaN,Double glass,0.0,NaN,NaN,NaN,0.0,4.0,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/3700/tongeren/rbu43429,rbu43429,285000.0,NaN,NaN,3.0,240.0,NaN,NaN,0.0,NaN,NaN,NaN,1.0,NaN,NaN,Gas,Double glass,NaN,NaN,0.0,NaN,1.0,NaN,538.0,NaN
https://immovlan.be/en/detail/industrial-building/for-sale/7700/mouscron/vbd48618,vbd48618,649000.0,Normal,NaN,4.0,NaN,NaN,NaN,0.0,2.0,NaN,NaN,1.0,1.0,2.0,Gas,NaN,1.0,NaN,0.0,800.0,0.0,75.0,1474.0,NaN
https://immovlan.be/en/detail/residence/for-sale/2200/herentals/rbu66856,rbu66856,535000.0,New,NaN,3.0,242.0,NaN,0.0,0.0,1.0,NaN,NaN,1.0,NaN,NaN,Gas,Double glass,1.0,NaN,1.0,NaN,0.0,25.0,1103.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/5100/dave/vax62730,vax62730,369000.0,New,On contract,3.0,NaN,1.0,NaN,NaN,NaN,Super equipped,NaN,1.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,0.0,NaN,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/9041/oostakker/rbu63020,rbu63020,389000.0,New,NaN,2.0,90.0,1.0,NaN,0.0,1.0,Super equipped,NaN,1.0,NaN,1.0,Hot air,Double glass,0.0,3.0,0.0,NaN,0.0,8.0,NaN,1.0
https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbd20012,vbd20012,224000.0,New,On contract,1.0,69.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,NaN,NaN,1.0,NaN,0.0,9.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/2430/vorst/rbu32494,rbu32494,339000.0,New,Immediately,2.0,114.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,0.0,NaN,1.0,NaN,0.0,15.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/9800/deinze/rbu67262,rbu67262,400000.0,New,NaN,2.0,96.0,1.0,NaN,0.0,1.0,Super equipped,NaN,2.0,NaN,2.0,NaN,Double glass,0.0,4.0,NaN,NaN,0.0,17.0,NaN,NaN
